
GEOID,NAME
2400902-002,CALVERT PRECINCT 02-002
2400902-003,CALVERT PRECINCT 02-003
2400902-004,CALVERT PRECINCT 02-004
2400902-005,CALVERT PRECINCT 02-005
2400902-006,CALVERT PRECINCT 02-006
2400902-007,CALVERT PRECINCT 02-007
2400902-008,CALVERT PRECINCT 02-008
2400903-001,CALVERT PRECINCT 03-001
2400903-002,CALVERT PRECINCT 03-002
2400903-003,CALVERT PRECINCT 03-003
2400903-004,CALVERT PRECINCT 03-004
2400903-005,CALVERT PRECINCT 03-005
2400903-006,CALVERT PRECINCT 03-006
2400903-007,CALVERT PRECINCT 03-007
2400903-008,CALVERT PRECINCT 03-008
24009ZZZZZZ,Voting Districts Not Defined
2401101-001,Caroline District 01-001
2401102-001,Caroline District 02-001
2401103-001,Caroline District 03-001
2401104-001,Caroline District 04-001
2401105-001,Caroline District 05-001
2401106-001,Caroline District 06-001
2401107-001,Caroline District 07-001
2401108-001,Caroline District 08-001
2401301-001,CARROLL PRECINCT 01-001
2401301-002,CARROLL PRECINCT 01-002
2401302-001,CARROLL PRECINCT 02-001
2401302-002,CARROLL PRECINCT 02-002
2401303-001,CARROLL PRECINCT 03-001
2401304-001,CARROLL PRECINCT 04-001
2401304-002,CARROLL PRECINCT 04-002
2401304-003,CARROLL PRECINCT 04-003
2401305-001,CARROLL PRECINCT 05-001
2401305-002,CARROLL PRECINCT 05-002
2401305-003,CARROLL PRECINCT 05-003
2401305-004,CARROLL PRECINCT 05-004
2401305-005,CARROLL PRECINCT 05-005
2401305-006,CARROLL PRECINCT 05-006
2401306-001,CARROLL PRECINCT 06-001
2401306-002,CARROLL PRECINCT 06-002
2401307-001,CARROLL PRECINCT 07-001
2401307-002,CARROLL PRECINCT 07-002
2401307-003,CARROLL PRECINCT 07-003
2401307-004,CARROLL PRECINCT 07-004
2401307-005,CARROLL PRECINCT 07-005
2401307-006,CARROLL PRECINCT 07-006
2401307-007,CARROLL PRECINCT 07-007
2401307-008,CARROLL PRECINCT 07-008
2401308-001,CARROLL PRECINCT 08-001
2401308-002,CARROLL PRECINCT 08-002
2401308-003,CARROLL PRECINCT 08-003
2401309-001,CARROLL PRECINCT 09-001
2401309-002,CARROLL PRECINCT 09-002
2401310-001,CARROLL PRECINCT 10-001
2401311-001,CARROLL PRECINCT 11-001
2401312-001,CARROLL PRECINCT 12-001
2401313-001,CARROLL PRECINCT 13-001
2401314-001,CARROLL PRECINCT 14-001
2401314-002,CARROLL PRECINCT 14-002
2401314-003,CARROLL PRECINCT 14-003
2401501-001,CECIL PRECINCT 01-001
2401502-001,CECIL PRECINCT 02-001
2401502-002,CECIL PRECINCT 02-002
2401503-001,CECIL PRECINCT 03-001
2401503-002,CECIL PRECINCT 03-002
2401503-003,CECIL PRECINCT 03-003
2401503-004,CECIL PRECINCT 03-004
2401503-005,CECIL PRECINCT 03-005
2401503-006,CECIL PRECINCT 03-006
2401503-007,CECIL PRECINCT 03-007
2401504-001,CECIL PRECINCT 04-001
2401504-002,CECIL PRECINCT 04-002
2401505-001,CECIL PRECINCT 05-001
2401505-002,CECIL PRECINCT 05-002
2401505-003,CECIL PRECINCT 05-003
2401505-004,CECIL PRECINCT 05-004
2401505-005,CECIL PRECINCT 05-005
2401505-006,CECIL PRECINCT 05-006
2401506-001,CECIL PRECINCT 06-001
2401506-002,CECIL PRECINCT 06-002
2401506-003,CECIL PRECINCT 06-003
2401507-001,CECIL PRECINCT 07-001
2401507-002,CECIL PRECINCT 07-002
2401507-003,CECIL PRECINCT 07-003
2401507-004,CECIL PRECINCT 07-004
2401508-001,CECIL PRECINCT 08-001
2401509-001,CECIL PRECINCT 09-001
2401509-002,CECIL PRECINCT 09-002
24015ZZZZZZ,Voting Districts Not Defined
2401701-001,CHARLES PRECINCT 01-001
2401701-002,CHARLES PRECINCT 01-002
2401701-003,CHARLES PRECINCT 01-003
2401701-004,CHARLES PRECINCT 01-004
2401702-001,CHARLES PRECINCT 02-001
2401703-001,CHARLES PRECINCT 03-001
2401704-001,CHARLES PRECINCT 04-001
2401704-002,CHARLES PRECINCT 04-002
2401705-001,CHARLES PRECINCT 05-001
2401706-001,CHARLES PRECINCT 06-001
2401706-002,CHARLES PRECINCT 06-002
2401706-003,CHARLES PRECINCT 06-003
2401706-004,CHARLES PRECINCT 06-004
2401706-005,CHARLES PRECINCT 06-005
2401706-006,CHARLES PRECINCT 06-006
2401706-007,CHARLES PRECINCT 06-007
2401706-008,CHARLES PRECINCT 06-008
2401706-009,CHARLES PRECINCT 06-009
2401706-010,CHARLES PRECINCT 06-010
2401706-011,CHARLES PRECINCT 06-011
2401706-012,CHARLES PRECINCT 06-012
2401706-013,CHARLES PRECINCT 06-013
2401706-014,CHARLES PRECINCT 06-014
2401706-015,CHARLES PRECINCT 06-015
2401706-016,CHARLES PRECINCT 06-016
2401706-017,CHARLES PRECINCT 06-017
2401706-018,CHARLES PRECINCT 06-018
2401706-019,CHARLES PRECINCT 06-019
2401706-020,CHARLES PRECINCT 06-020
2401706-021,CHARLES PRECINCT 06-021
2401706-022,CHARLES PRECINCT 06-022
2401707-001,CHARLES PRECINCT 07-001
2401707-002,CHARLES PRECINCT 07-002
2401707-003,CHARLES PRECINCT 07-003
2401707-004,CHARLES PRECINCT 07-004
2401708-001,CHARLES PRECINCT 08-001
2401708-002,CHARLES PRECINCT 08-002
2401708-003,CHARLES PRECINCT 08-003
2401708-004,CHARLES PRECINCT 08-004
2401708-005,CHARLES PRECINCT 08-005
2401709-001,CHARLES PRECINCT 09-001
2401709-002,CHARLES PRECINCT 09-002
2401710-001,CHARLES PRECINCT 10-001
24017ZZZZZZ,Voting Districts Not Defined
2401901-001,DORCHESTER PRECINCT 01-001
2401901-002,DORCHESTER PRECINCT 01-002
2401902-001,DORCHESTER PRECINCT 02-001
2401902-002,DORCHESTER PRECINCT 02-002
2401902-003,DORCHESTER PRECINCT 02-003
2401902-004,DORCHESTER PRECINCT 02-004
2401903-001,DORCHESTER PRECINCT 03-001
2401903-002,DORCHESTER PRECINCT 03-002
2401904-001,DORCHESTER PRECINCT 04-001
2401905-001,DORCHESTER PRECINCT 05-001
2401906-001,DORCHESTER PRECINCT 06-001
2401907-001,DORCHESTER PRECINCT 07-001
2401907-002,DORCHESTER PRECINCT 07-002
2401907-003,DORCHESTER PRECINCT 07-003
2401907-004,DORCHESTER PRECINCT 07-004
2401907-005,DORCHESTER PRECINCT 07-005
2401907-006,DORCHESTER PRECINCT 07-006
2401907-007,DORCHESTER PRECINCT 07-007
2401907-008,DORCHESTER PRECINCT 07-008
2401907-009,DORCHESTER PRECINCT 07-009
2401907-010,DORCHESTER PRECINCT 07-010
2401907-011,DORCHESTER PRECINCT 07-011
2401908-001,DORCHESTER PRECINCT 08-001
2401909-001,DORCHESTER PRECINCT 09-001
2401910-001,DORCHESTER PRECINCT 10-001
2401911-001,DORCHESTER PRECINCT 11-001
2401912-001,DORCHESTER PRECINCT 12-001
2401912-002,DORCHESTER PRECINCT 12-002
2401913-001,DORCHESTER PRECINCT 13-001
2401913-002,DORCHESTER PRECINCT 13-002
2401914-001,DORCHESTER PRECINCT 14-001
2401914-002,DORCHESTER PRECINCT 14-002
2401914-003,DORCHESTER PRECINCT 14-003
2401914-004,DORCHESTER PRECINCT 14-004
2401915-001,DORCHESTER PRECINCT 15-001
2401915-002,DORCHESTER PRECINCT 15-002
2401915-003,DORCHESTER PRECINCT 15-003
2401916-001,DORCHESTER PRECINCT 16-001
2401917-001,DORCHESTER PRECINCT 17-001
2401917-002,DORCHESTER PRECINCT 17-002
2401918-001,DORCHESTER PRECINCT 18-001
2402101-001,FREDERICK PRECINCT 01-001
2402101-002,FREDERICK PRECINCT 01-002
2402101-003,FREDERICK PRECINCT 01-003
2402102-001,FREDERICK PRECINCT 02-001
2402102-002,FREDERICK PRECINCT 02-002
2402102-003,FREDERICK PRECINCT 02-003
2402102-004,FREDERICK PRECINCT 02-004
2402102-005,FREDERICK PRECINCT 02-005
2402102-006,FREDERICK PRECINCT 02-006
2402102-007,FREDERICK PRECINCT 02-007
2402102-008,FREDERICK PRECINCT 02-008
2402102-010,FREDERICK PRECINCT 02-010
2402102-011,FREDERICK PRECINCT 02-011
2402102-013,FREDERICK PRECINCT 02-013
2402102-014,FREDERICK PRECINCT 02-014
2402102-015,FREDERICK PRECINCT 02-015
2402102-016,FREDERICK PRECINCT 02-016
2402102-017,FREDERICK PRECINCT 02-017
2402102-018,FREDERICK PRECINCT 02-018
2402103-001,FREDERICK PRECINCT 03-001
2402103-002,FREDERICK PRECINCT 03-002
2402103-003,FREDERICK PRECINCT 03-003
2402104-001,FREDERICK PRECINCT 04-001
2402105-001,FREDERICK PRECINCT 05-001
2402106-001,FREDERICK PRECINCT 06-001
2402107-001,FREDERICK PRECINCT 07-001
2402107-002,FREDERICK PRECINCT 07-002
2402107-003,FREDERICK PRECINCT 07-003
2402107-004,FREDERICK PRECINCT 07-004
2402107-005,FREDERICK PRECINCT 07-005
2402107-006,FREDERICK PRECINCT 07-006
2402107-007,FREDERICK PRECINCT 07-007
2402108-001,FREDERICK PRECINCT 08-001
2402109-001,FREDERICK PRECINCT 09-001
2402109-002,FREDERICK PRECINCT 09-002
2402109-003,FREDERICK PRECINCT 09-003
2402109-004,FREDERICK PRECINCT 09-004
2402109-005,FREDERICK PRECINCT 09-005
2402109-006,FREDERICK PRECINCT 09-006
2402109-007,FREDERICK PRECINCT 09-007
2402109-008,FREDERICK PRECINCT 09-008
2402109-009,FREDERICK PRECINCT 09-009
2402110-001,FREDERICK PRECINCT 10-001
2402111-001,FREDERICK PRECINCT 11-001
2402112-001,FREDERICK PRECINCT 12-001
2402112-002,FREDERICK PRECINCT 12-002
2402113-001,FREDERICK PRECINCT 13-001
2402113-002,FREDERICK PRECINCT 13-002
2402113-003,FREDERICK PRECINCT 13-003
2402114-001,FREDERICK PRECINCT 14-001
2402114-002,FREDERICK PRECINCT 14-002
2402115-001,FREDERICK PRECINCT 15-001
2402115-002,FREDERICK PRECINCT 15-002
2402116-001,FREDERICK PRECINCT 16-001
2402117-001,FREDERICK PRECINCT 17-001
2402118-001,FREDERICK PRECINCT 18-001
2402118-002,FREDERICK PRECINCT 18-002
2402118-003,FREDERICK PRECINCT 18-003
